sample	chr1	chr2	chr3	chr4	chr5	chr6	chr7	chr8	chr9	chr10
Z004E0100	-0.0863278253767732	-0.40355022830186	-0.923162075959769	-0.356353106840482	-0.451043867265693	-0.444342030333241	-0.0886133779171443	-0.404893630230594	-0.351895724795785	-0.385891381924336
Z004E0101	0.397361369637625	-0.0875577106126372	-0.0418258243649366	0.127457654709368	0.0691179837347292	0.269752331764757	0.245264438977265	0.0532014373933711	-0.374598343311765	0.0906516240878611
Z004E0102	-0.683004122724032	-0.447158607947442	-0.0839756314452644	-0.367264842658334	-0.736146132111939	-0.476881590818647	-0.613367672332655	-0.522896605826219	-0.363402595495966	-0.559516868472522
Z004E0103	-0.682121089163034	-0.805459087637291	-1.22373292792234	-1.05537535799349	-1.01407472943691	-0.877283916751384	-1.26187248236591	-1.01185132391818	-1.09855035800741	-0.982902866279275
Z004E0104	0.598959420894765	1.13092990608470	0.707211439646624	0.784161259558071	1.06009253412957	0.764885991992067	0.815304435469826	0.907377862543475	0.915253968153753	0.93713565431403
Z004E0105	-0.368158450987785	-0.501258577050617	-0.568226140470909	-0.292351194592718	-0.541922252117952	-0.523042921192592	-0.569982237674365	-0.569556606959008	-0.44751397258195	-0.502589606892187
Z004E0106	1.07068600251792	0.730689495824926	0.71284975746388	0.814843498032922	0.809496577712695	0.627362578909088	0.6058116646117	0.712823296418203	0.769428984464894	0.734625077378792
Z004E0107	-1.40935439798783	-1.28027288196961	-1.84951192015408	-1.39608712459625	-1.3919118186196	-1.16981315861704	-1.61554148349316	-1.36833393678232	-1.36815223486804	-1.29321819206818
Z004E0108	0.671294438271308	0.210123128121930	0.182301497904432	0.445434191533616	0.295142794050092	0.183823597407427	0.256352584846900	0.297482137533403	0.347356703487101	0.275622773928415
Z004E0109	-0.834767476774793	-0.633157649443433	-1.58598080659104	-0.703196595193607	-0.582902798111165	-0.707810646803687	-0.851356573350726	-0.384446162592453	-0.542154049780535	-0.6115784859722
Z004E0110	0.502306856677833	0.699815096237145	1.07124272873242	0.699274750923097	0.640216984345037	0.793704475639408	0.398186350692001	0.618640326594723	0.487508590108188	0.63534242703095
Z004E0111	-0.58159705324787	-0.0177491012342640	-0.180221545626190	-0.308435869183066	-0.109249526527114	-0.331039612989098	-0.231607966709841	-0.30840919869792	0.272644734907072	-0.169917092149563
Z004E0112	0.208413710304426	0.440498671615839	0.833514531363192	0.257037026786560	0.450340475442653	0.447505593235775	0.801363193535102	0.280289693913322	0.450781350204475	0.383456441920174
Z004E0113	-1.02523639003808	-1.00188867787880	-0.591558885935868	-1.18114993847356	-1.20322023308421	-1.20652041712266	-1.18623577027822	-1.42054947269404	-1.71528060381127	-1.24466516209691
Z004E0114	0.679802727531029	1.08241701961546	1.62003508749818	1.05130932941585	0.959004695262993	1.01285566146113	1.05458472625299	1.00811248465027	0.935354414206842	0.912483775074669
Z004E0115	-0.0600664796513008	0.418739563641763	-0.0571397188258581	0.193484017420332	-0.00604359107251279	0.171103292406758	0.0117795732895101	0.0260808503873999	-0.248691631093383	0.0987371154864496
Z004E0116	-1.53887922336147	-1.3104496921382	-2.14484516958679	-1.15757456287772	-1.18704464356481	-1.36604133965944	-1.29153246045641	-1.09801072088972	-1.46470802993849	-1.22694994696671
Z004E0117	-0.586172122112541	-0.434082394968766	-0.462057319437555	-0.74354031816868	-0.733412571689187	-0.726786071797615	-0.66990268162267	-0.47634800426727	-0.501040342676018	-0.638816693545436
Z004E0118	0.633951237478912	0.908813501445242	0.0984918057877663	0.910850036075041	0.694589779752739	0.757188966438196	0.74444069681361	0.909475601506335	0.873586205208892	0.790387735152272
Z004E0120	1.24220345019227	1.03470758662714	1.38416788487133	1.23269680603201	1.18615831317049	0.955157127954057	1.02563849701147	1.10316166347679	1.13480047525514	1.08047122574948
Z004E0121	0.22255904767623	-0.0848845529044306	0.332595398893327	-0.332652446974636	-0.121083226014367	0.0117583959304205	-0.303493765090405	-0.0713542148872887	-0.233070882396814	-0.175859159322084
Z004E0122	0.0504638418233414	0.0554176992709706	-0.520769371782856	0.317647272671346	0.367760817515327	0.178537226404317	-0.193543541745527	0.0621483256379824	0.212578444919223	0.161529162782143
Z004E0123	-0.31395523962339	-0.513596652648647	-0.176174579089476	-0.642068533799973	-0.440323971990852	-0.672288912369837	-0.602126352357062	-0.576890911306649	-0.55549533229067	-0.538326022612337
Z004E0124	1.00183918449580	0.897770267633057	1.18310416669214	0.723098261403122	0.849464091918777	0.697383242739448	0.779971793203313	0.93270292197101	0.311230965716871	0.770123424780713
Z004E0125	0.42759127673806	0.199285512211339	0.0307737662751550	0.551064866522469	0.574371294136317	0.367083950476952	0.227422648406978	0.434604559785236	0.44670246591621	0.46052406729148
Z004E0126	0.128555554484263	-0.268639371982337	-0.548642191183412	-0.301862673030539	-0.33275305025508	-0.130510111838906	-0.42961339370832	-0.243573809990902	-0.32408734309428	-0.211802495499085
Z004E0127	1.13020852512658	0.962157948455628	0.568655750608836	0.960565969066476	1.00588272844224	0.901317949516475	0.951082073213205	0.926805900641501	1.05230340467602	0.99131395471958
Z004E0128	0.221192864527610	-0.0480479247975423	-0.521792952833858	0.129863349914117	-0.0683329390187998	-0.155599372058929	-0.372995943757194	-0.067484708360149	0.0602367624562484	0.00231563019591296
Z004E0129	0.106609003729732	-0.0920122105617435	-0.213029604153327	0.0299200546489683	0.29616423448935	0.300478595107819	0.39169250196023	0.248440091967879	0.134421577585712	0.209321096684439
Z004E0130	0.278284256504608	0.520775078355902	0.853010075122084	0.525262624692745	0.537212493111316	0.535169542848599	0.950114970602566	0.592122324191446	0.229581044805899	0.459293699180889
Z004E0131	-0.0296665061750698	-0.421652124154976	0.00290594463471891	-0.444832264994081	-0.318919640404542	-0.280552811218065	-0.111096175109147	-0.223617870560555	-0.432450501859883	-0.358842143310464
Z004E0132	1.17881253166407	0.843629011064724	0.354932193616172	0.851241798440463	1.08652668128314	1.15080152330215	0.952944686730254	1.04334487012046	1.16945554912517	1.03725839789842
Z004E0133	-0.722903404838298	-0.297083670901039	-0.0879530977039207	-0.240569317877214	-0.339649083246014	-0.582778945050619	-0.466559338288334	-0.593703322619842	-0.43606061819118	-0.42883117210101
Z004E0134	-0.365466342086487	-0.100350193273917	-0.392177932049572	-0.288548722972022	-0.428901543596182	-0.144033425410096	0.0193512351453005	-0.357486913115827	-0.83209678965933	-0.316806851054444
Z004E0135	-1.25004928806431	-0.96891812450341	-0.806326829713189	-0.974645463321757	-1.1951925934283	-1.26200680108936	-1.17205486920284	-1.04204640443351	-1.09553734220266	-1.12210045171088
Z004E0136	0.0341250032555933	-0.301598146172744	-0.535250186461791	-0.367789231707884	-0.453060378193818	-0.350429998939728	-0.390923466825597	-0.155706309720246	-0.665316472227604	-0.240330793140117
Z004E0137	-0.502118502401107	-0.282888527894025	-0.31467812372952	-0.45800479706627	-0.267550702084857	-0.223613846572321	-0.0156222338176337	-0.480587522834568	-0.065224353582254	-0.340062864282049
Z004E0138	-0.594456363999707	-0.330273829904768	-0.367117774293013	-0.49034021539488	-0.0516821020258837	-0.514795192823494	-0.469191827020226	-0.567535049724261	-0.281206140543518	-0.334113821953711
Z004E0139	-0.0287925089771746	0.456785961699774	-0.250147923896367	0.226684956932486	0.402371944205032	0.140373419988748	0.193606872554673	0.229398814131237	0.432558295700909	0.330674503692471
Z004E0140	-0.636050588555123	-1.10482160819008	-0.583490901829723	-0.934038585168512	-0.96471222797918	-1.09513011582784	-0.765199362942654	-0.82553094220278	-1.10975045871203	-1.00826762903832
Z004E0141	-0.712649381273949	-0.344221144733738	-0.107373466303044	-0.451999918621788	-0.412983912555203	-0.399247669149365	-0.331554812026604	-0.544567872031604	-0.513535099724072	-0.450356005248999
Z004E0142	0.032248168758101	-0.0495644834589159	-0.189655179989987	-0.182642444528777	0.0139748250480458	-0.111995744343677	-0.0887592427524813	0.0342175689429952	0.110010212780836	-0.0131503469089615
Z004E0143	0.119688662893653	0.536728463664046	-0.115938039885355	0.49014331371855	0.448462602825093	0.615521042020244	0.376593570322762	0.424519297458906	0.554436082514315	0.49588729584783
Z004E0144	-0.813376218643147	-0.724726371280085	-0.365328412781435	-0.731085196130308	-0.568969404444999	-1.05156932184181	-0.920846464158455	-0.8368508717928	-0.843117454612947	-0.861721228401086
Z004E0145	0.262039177368657	0.229729131778324	0.564010764499932	0.195754970251614	0.209028990758779	0.171263428692115	-0.117848879955991	0.284533040239206	0.0672998985861089	0.143767726572064
Z004E0146	-0.260473346275641	-0.0840080679914904	-0.785179189560484	-0.509526309651884	-0.452120589636474	-0.556654888077605	-0.526423748745218	-0.45561815656202	-0.368503628798768	-0.352412453327601
Z004E0147	-0.190753004164081	0.179455677386050	-0.0128505088410485	0.343733547060301	0.193229345140492	0.217418194614507	0.208070157288048	0.202205957688962	-0.0615536484683875	0.268543156508357
Z004E0148	-0.737370051570806	-0.763210901401846	-0.98718507059846	-0.644353216450406	-0.775144890191294	-0.765635285351717	-0.8318419440262	-0.926492717004972	-0.77164409065398	-0.69995663999739
Z004E0149	0.845929596780736	0.97743455933457	1.35728053013053	1.23845954813368	1.07323357443437	1.07780652793491	1.01597425560892	1.11692538745307	1.11682210380773	1.00762901883346
Z004E0150	0.0464885405206791	0.200291363213237	-0.32567889911229	0.00671645664379987	0.0631486813687687	-0.184576585658975	0.255777648093292	-0.110216853601090	-0.394384037856445	-0.00566880881680019
Z004E0151	-1.87078197966406	-1.60943779501258	-1.79223010092524	-1.42753643972217	-1.62928210841799	-1.73736050671086	-1.75695649107424	-1.48449476005141	-1.51813399082049	-1.55089510386286
Z004E0152	0.0411697456852342	0.0891793623201225	0.295879489694873	0.00426290330722743	-0.264412716919333	0.143401007531450	-0.177484144280878	-0.0296044395663778	0.127204949727551	0.0129194357703236
Z004E0153	0.705278015217548	0.223695185327618	-0.103850814820855	0.664295121192218	0.442797736174183	0.611845554604445	0.246397194740294	0.533185565924096	0.550728466505489	0.53356406648459
Z004E0154	-1.18950770789892	-1.30357674409310	-1.02189480820688	-1.12620308552314	-0.946410774749258	-1.18131699169105	-1.27328065071208	-1.34076013535398	-0.952972242681565	-1.19457265090567
Z004E0155	0.360154340199316	0.439694676288368	0.929701144984548	0.393025720250854	0.583188342740966	0.625395831725029	0.0959151802899965	0.354275926547381	0.643862372151093	0.522524931362672
Z004E0156	-1.01021120384831	-0.5069337236987	-1.32146083720265	-0.64160144534207	-0.629323061999473	-0.618434860503988	-0.841776604785619	-0.792075077345109	-0.645414537262282	-0.729188379519594
Z004E0157	1.06935383895745	0.920759939035706	0.66743099530978	1.02376187771532	0.893107043617938	0.720932699089791	1.24770227976191	1.06197248912585	0.976606546244038	0.85727807448792
Z004E0158	-0.506389058082848	-0.232078455075080	-0.0558600020017312	-0.161708568804461	-0.0301167492514012	-0.139350422310353	0.139479814534190	-0.317082651909999	-0.445658035771049	-0.145323082260190
Z004E0159	-0.836750768153864	-0.622429018011976	-1.10882585136913	-0.779916831771262	-0.492857654703036	-0.597005383337785	-0.374205329393717	-0.521343793742057	-0.652195623769423	-0.663992042197103
Z004E0160	0.771930540517878	1.24202636806837	0.578053584124307	1.26394633358860	0.922203596415168	1.20367766792048	1.02489900576081	1.10460834129829	1.18799546974186	1.12634663336122
Z004E0161	-0.603405889814355	-0.518045867513158	-0.339985158213861	-0.304392900656536	-0.446908931962992	-0.699764663897096	-0.662265348766876	-0.211324366262336	-0.840925109063048	-0.532639838738386
Z004E0162	0.246333106279564	-0.083116184948872	-0.0932599662928603	-0.100290088449291	0.108825671435034	0.0546814238244776	0.00917605371611034	-0.0612015032119175	0.125079903883186	0.0741265388494174
Z004E0163	0.340116095025475	0.0547098540545344	0.595208269626488	0.149345492723047	0.132021012645761	0.173448222940102	0.364596747429512	-0.00396804977988003	0.459950977121228	0.23481278565888
Z004E0164	0.45791887315481	0.644154893924557	0.737727052840038	0.759469532462038	0.600939622702823	0.497654674658488	0.819310587593155	0.797369027502938	0.716020673172522	0.636946115238441
Z004E0165	-0.194785261101077	-0.331783220325436	-0.566032785765329	-0.101189136601012	-0.312744371127118	-0.0608558996162499	-0.206467424023211	0.0102997646554925	-0.300163799939984	-0.235925073963944
Z004E0166	-0.821400404021518	-0.578425908853101	-1.12678983262379	-0.324828419417993	-0.420612978226789	-0.638777896280844	-0.4862861084708	-0.347175181100227	-0.610573986830349	-0.388720987642396
Z004E0167	0.280560089850654	0.0756272942916213	0.97513807286401	0.0311819211378366	0.109286985558198	0.237431034141291	0.2912430499497	0.0480396214162077	-0.14371788343686	0.129420387993735
Z004E0168	-0.343764615611719	-0.100249284125584	-0.218031785913335	-0.369342278887252	-0.216622453575077	-0.0381202037000728	-0.283931942471151	-0.363881626176466	-0.194082286815619	-0.146407022712942
Z004E0169	1.27865264838267	1.15131785321376	0.818051673408108	1.22398623374254	1.20355586191965	1.24140739208473	1.03657323680629	1.28964724343624	1.25147027800682	1.14083913424305
Z004E0170	-0.948619863147559	-1.16298925596732	-1.23415804830747	-1.09956007552929	-1.09703071008133	-1.03913827906063	-1.07723179316954	-1.20964616192061	-1.12661906719733	-1.06298278891882
Z004E0171	-0.796434318727636	-0.700075384079325	-0.613220127973782	-0.464634234809332	-0.526213382830211	-0.511795789794347	-0.371325991270993	-0.662847555225329	-0.39491503382426	-0.52903821281361
Z004E0172	2.06075951299353	1.63926041175740	1.45412413818025	1.79446034991624	1.67928162078432	1.61546484858853	2.16279584338865	1.84169748912228	1.68595631589848	1.68529905110491
Z004E0173	-0.14968549438528	-0.329513616511232	-0.0362785220867526	-0.255139001836915	-0.504305344833187	-0.337292057660871	0.0781877052637975	-0.438913919328659	-0.0746897255728236	-0.298155963958623
Z004E0174	-0.795929177789	-0.861368924524774	-0.307795519177884	-0.508609039858896	-0.598292110354632	-0.741995655280858	-0.483826239519221	-0.426763303868883	-0.213206693059882	-0.677237019748469
Z004E0175	-0.07449005880576	-0.459607004448326	-0.647106613191882	-0.538805029230575	-0.185144606013869	-0.142053409491455	-0.385890166935783	-0.406487600104688	-0.652947183952189	-0.269726473095375
Z004E0176	0.149192320865567	0.855353320286907	0.461341632303994	0.785096048094986	0.638154864125411	0.677955976898649	0.56223269998915	0.536577276640366	0.769977087280175	0.63195645546185
Z004E0177	0.112723580043130	-0.084853841688248	-0.583276604912242	-0.208574178080674	-0.223219442795826	-0.0308498524616107	-0.0685556374839887	0.0552105084842429	-0.234905850850941	-0.208325026412560
Z004E0178	-0.294178244969143	-0.480743077703328	0.158926882742719	-0.553186651210978	-0.845875064126833	-0.394164125461402	-0.714061749219406	-0.632360653409676	-0.95370878834934	-0.582374441548948
Z004E0179	-1.11630194847529	-1.21589530457678	-1.77828088067662	-1.10949337227331	-1.25471671518181	-1.10797004724016	-1.32158958192875	-1.08620254279655	-1.01092230572782	-1.24440671563573
Z004E0180	-0.511452565689549	-0.925102143226384	-0.980356900013628	-0.727191948207656	-0.758623143482804	-0.678651072918965	-1.04151079933710	-0.739165644355852	-0.96338676685604	-0.82701557645003
Z004E0181	0.0441735532920799	-0.0507866129901536	-0.502458023418094	-0.291430251192807	-0.180615765240619	0.00344503689913406	-0.196997924491414	-0.148833307706884	-0.128531621774858	-0.100440280757161
Z004E0182	-0.247620963777075	-0.154365253512534	0.0773211484049093	-0.000531288282811025	-0.0375658641121925	-0.187797672663827	-0.0949057965675933	-0.139369498309400	-0.0784418460602527	-0.116113017510399
Z004E0183	-0.763121107224063	-0.498010791149976	-0.422671316071222	-0.389625800532177	-0.5628846343701	-0.735071397065505	-0.536717195885255	-0.710112033953619	-0.498091107877875	-0.548393874836949
Z004E0184	0.216733609276176	0.140029018191672	0.5536968818045	0.103389948578096	0.141634568839738	0.28791661620735	-0.119943184802202	-0.04315480613027	0.190506120317266	0.106879004927268
Z004E0185	-1.07553333402270	-1.33917193979034	-1.7211560508681	-1.09507911968011	-1.33304789864078	-1.28102825452089	-1.08151910354458	-1.24926441960261	-0.85211893356388	-1.25985134235595
Z004E0186	0.498580468764795	0.994934690944117	0.143232108469890	0.625326214516778	0.672790027548517	0.597089253564224	1.13051151426077	0.86494066387084	0.721150618053408	0.766121667914187
Z004E0187	-0.50790198722293	-0.758457325112639	-0.731056454299882	-0.98327888211822	-0.842340619508087	-0.796039123190372	-0.476299661870854	-0.95794045142479	-0.864575174842304	-0.768824979196666
Z004E0188	-0.809135365802078	-1.06159243597031	-0.512019942013696	-1.04034616038149	-1.12128260522987	-1.00929135569291	-1.42270085902038	-1.19658527372532	-1.19466405694680	-1.15820443615524
Z004E0189	0.190587620929088	0.593797712418276	0.631022604873642	0.285671625656276	0.433967510779784	0.347095836481466	0.221189066762964	0.359755807889267	0.379584204883635	0.505320583032997
Z004E0190	-0.432395807482713	-0.628099166175048	-0.40610755010433	-0.720352370077385	-0.455160866352514	-0.432872302399308	-0.567876476774305	-0.482583507403454	-0.354804437892071	-0.518686373563434
Z004E0191	0.0741299623865706	-0.084178368741226	-0.410397373597917	0.0319299390173886	0.153089424884110	0.0916351056815368	0.157100743525845	0.268220665876974	0.104659929505444	0.0742365890642496
Z004E0192	-0.826971510861582	-0.317733143855694	-0.911450405272799	-0.312081619229396	-0.367731015098253	-0.655934252648116	-0.0821494059330157	-0.275341624275762	-0.790848328025864	-0.464401274022625
Z004E0193	-0.392967388399817	-0.493792127843663	0.25736024136719	-0.380096329019052	-0.418728659858103	-0.262855643054077	-0.345965873428543	-0.375818941892431	-0.333915133999234	-0.370453092105606
Z004E0194	0.0269269519178138	0.311901802884869	-0.130676288752122	0.313524427904699	0.279454811133978	0.319168697588253	-0.0822558926544689	0.274591647964489	0.249661859435640	0.253060969108963
Z004E0195	-0.0742716920503988	0.0763607047366075	-0.544990597735759	0.261092079859379	0.0419013304120429	-0.00883265213799054	0.265529160511739	0.297322790631254	-0.222615059320326	0.122587785813083
Z004E0196	0.980304335550322	0.577433774960303	0.340907260517329	0.602223965970966	0.682748746762639	0.531562443655105	0.720034300353793	0.479077710155011	0.302625445857392	0.545439078217214
Z004E0197	0.480269247850578	0.50084527206621	0.597488787030401	0.55008441517781	0.715498305641506	0.67602201406294	0.713247302668234	0.52062276160668	0.680582313281295	0.749786809191018
Z004E0198	-0.179462497755037	0.0262029475887665	0.250206498316220	-0.288437289737463	-0.108252891544316	-0.163859741442329	-0.390732332663228	-0.00913233501450994	-0.255655847639893	-0.119831959161036
Z004E0199	-0.267037171550643	0.0303698115476522	0.0424377020896618	0.0228035600972153	0.0375758062352706	-0.0857913520057443	-0.00501215739982958	0.000333158735427517	0.272878793656465	0.0642513417394449
Z004E0200	0.435138906577324	0.559155297981351	1.06276564691822	0.797556089131522	0.529122375471691	0.794981451552384	0.738126538037752	0.509730745999311	0.672814790925402	0.62979684365988
Z005E0001	-0.441360410963737	-0.347684879153716	-0.390283374377661	-0.294137192631296	-0.696879297171085	-0.464592235148658	-0.320029516761619	-0.613263554823263	-0.441784001260630	-0.476149307295148
Z005E0003	0.195090380232134	0.462558383724913	0.376824209068967	0.0648781632861903	0.224847293732367	0.239461514236979	0.407566249985849	0.894453259609726	0.346626624074278	0.316539060265615
Z005E0004	0.776030010921566	0.757007755962224	0.857102977310238	0.420733438468313	0.646676350911885	0.559490300309711	0.55258579098089	0.743054731383769	0.65375137098844	0.63143321867196
Z005E0005	1.18410096079158	1.45527119679434	1.53588965468620	1.04559885633292	1.53844601263880	1.35173803915566	1.22429862774345	1.77372654529978	1.48134507169154	1.35976240794935
Z005E0006	-1.10478652891274	-1.0782510472121	-0.946624093647083	-1.01694790350900	-0.617949950459556	-0.741531740037453	-0.741910405908714	-0.858586527823355	-0.82431542221677	-0.689398045962183
Z005E0007	-0.848012068582259	-0.741803806820027	-1.00578468513391	-1.19182800779893	-1.01550640068752	-0.832601767370744	-1.01234420623171	-0.976856881267717	-0.701338770987367	-0.840790158270326
Z005E0008	0.113501694433628	-0.241203348873475	-0.596519035956548	-0.383516253863228	-0.410759577566605	-0.434812226897297	-0.40459622040547	-0.186421921266860	-0.29545439995754	-0.298582227239539
Z005E0009	-0.0432374661996039	-0.216310356112545	0.338408512059752	-0.242637200865384	-0.219585807209956	0.0248735783220067	-0.151021277019125	-0.305560259178561	0.193586113404136	0.0497449682046399
Z005E0010	-0.209118510782469	-0.519425843164903	-0.384198267020757	-0.284923036038625	0.00575168046876312	-0.367276549869062	-0.543813892306872	-0.300519446876425	-0.312691517602454	-0.329512312359225
Z005E0011	-0.162296309533583	-0.518924596890937	-0.909760886842542	-0.397901505502556	-0.516302745539626	-0.472292124020843	-0.558452456214004	-1.26360073151089	-0.534405170317894	-0.644206654889346
Z005E0012	-0.0682379080344208	0.138712430106254	-0.181792878377718	-0.328778953252795	0.329802848989314	-0.188448270282439	-0.0028756146442806	0.159619392878993	0.00900158189609487	-0.0628258817089843
Z005E0013	0.0818837593974615	0.195969701840646	0.166876977341512	0.218806268025119	-0.285857633802122	0.0587739823506348	0.0228821905590664	0.0693741274480702	0.140567195469330	0.17096696376927
Z005E0014	0.805264248938083	0.34282485337107	0.581327180822008	0.237001179639134	0.406294299000278	0.226121046966071	0.0152050531349623	0.821556038223839	0.175164809005698	0.260132892804040
Z005E0015	1.31098180369252	1.17040211020512	1.06353414074132	1.41221825334960	1.16149710568689	1.22782808861116	1.28657367149460	0.867803973684387	1.18194485244656	1.21506411540364
Z005E0016	-0.177013948677612	-0.0593089909267662	0.162952918771636	0.149628683605512	-0.0456428889738136	0.217792457465145	-0.087939065619928	-0.0260149480609466	0.168148860580363	0.120670883522930
Z005E0017	1.29310117806474	1.01955642848255	1.01244226658810	0.627889238764283	0.645678575608867	0.965439391831689	0.932110364237165	1.14901328835429	0.94582956018483	1.05648852647055
Z005E0018	-1.16526938876687	-0.855588791656633	-0.904228296154601	-0.849955571912133	-0.904609969470105	-0.979444613270857	-0.88144681724699	-0.68645566861051	-0.892872384503493	-0.82341763000258
Z005E0019	-0.857902632636241	-0.937078421267577	-0.835123514919704	-1.05381122205424	-0.72144284148498	-0.830155465897132	-0.835188406899347	-0.985655030193521	-0.864916983139353	-0.808376095190261
Z005E0020	0.493961543699071	0.105636120774038	0.137835696053528	0.187712987976538	0.255953363779042	0.095106133663937	-0.0102166309297887	0.0671866392436347	0.160618550737725	0.224268201102726
Z005E0021	-0.0140849681516609	0.338118171362881	0.0927041748001951	0.113931747692750	0.399100189295106	0.138113341912998	0.369818255075120	-0.148737038811337	0.212294942436244	0.261038450199607
Z005E0022	0.201255025277568	0.101200034403387	-0.141224540561417	-0.0913736175451351	0.157440029788737	-0.140827918140204	-0.148462939072944	-0.105822908291808	0.0561878703059897	-0.149935843908082
Z005E0023	-0.85002804150397	-0.653925425510212	-0.988518666340144	-0.640807861856803	-0.951269386653448	-0.621014334871973	-0.845912460756582	-0.340885454538353	-0.60668867833893	-0.630496629684487
Z005E0024	0.473847254213929	1.00683921472844	0.799253144941434	0.851406611203225	1.16742075459557	0.91516491572681	1.00322556898812	0.490231744988471	1.01224824223142	0.884644508007143
Z005E0025	0.697891932979979	0.650016374724764	0.357227110432192	0.801912036759025	0.409951695543044	0.73020824842485	0.573890844289577	0.230953016111856	0.59596364798543	0.663874700273512
Z005E0027	0.580688007971319	0.417195695692878	0.265257956080308	0.427453786533308	0.6792538198816	0.454233469023067	0.617391314163577	0.252775558204593	0.478281199672285	0.540526249040429
Z005E0028	0.181871111846023	0.587423598601131	0.829189426066606	0.261149325226588	0.669669563828068	0.330019723908928	0.465976893743682	1.27438396953788	0.464076494499231	0.540680689006744
Z005E0029	-0.145114792055552	-0.0784166195351872	-0.0774618861033022	-0.116417818962797	-0.471263675970742	-0.196690354787746	-0.290314899091879	-0.280142564592794	-0.0828778423263264	-0.142080877635059
Z005E0032	-1.11083528851018	-0.720021701524273	-0.660638909091377	-1.14255778808496	-1.08633810777604	-0.844135432666918	-0.738611961193224	-0.679919600036755	-0.892920622518224	-0.808918085856674
Z005E0033	-0.0726264509720768	-0.267231834583474	-0.340895297755649	-0.312137240612696	-0.377865150729237	-0.375020556100355	-0.153174520848083	-0.86353351542068	-0.450186665836040	-0.291122679735327
Z005E0034	0.7179900701266	0.528865107583049	0.498526959213914	0.593311326396513	0.0119345024341107	0.350130354999175	0.639049473989725	0.0405918230984784	0.301682436267063	0.434675912909653
Z005E0035	0.170834478204654	0.0812260988694109	-0.231012307055003	0.131315925535981	0.109088022489547	-0.0706287026217434	-0.165676166344365	-0.0638603943586804	-0.0958599539601404	-0.057858452929041
Z005E0036	0.38536560061818	0.0379165111991008	0.152253439618111	0.186522176867365	-0.10228115317041	-0.0193799164735488	-0.0375165573177387	-0.413837509158654	0.0440549383438419	0.164763338786309
Z005E0037	0.80000206604647	1.24604030767318	1.18999617976113	0.82898780642643	1.49110879569088	1.19849625508062	1.27477906207467	1.7990051281302	1.15236624052960	1.13976764534640
Z005E0038	-1.73806275455805	-1.34294044180797	-1.59302311666325	-1.32003358783789	-1.61428284643683	-1.55758468456701	-1.34844805923648	-1.31207754081900	-1.51820509871739	-1.49452004397054
Z005E0039	-0.00231674880745841	-0.170197414853041	-0.201794205268004	-0.486578057861086	-0.264955989747409	-0.414273144961185	-0.333547702287515	-0.170125957339084	-0.368105586050488	-0.24271469728444
Z005E0040	-0.0905694059592463	0.067641043827892	0.218965130291885	0.296592305809700	0.490035954209711	0.255233081500181	0.322066715292514	0.407676777488542	0.294451809285937	0.154503946060301
Z005E0042	-0.0524324507155254	-0.678432588746935	-0.420141754707784	-0.769009011911818	-0.487251250527565	-0.601172631587124	-0.443540105741865	-0.104203277929173	-0.541946101201205	-0.467936950530553
Z005E0043	1.02720359152763	0.600372036779278	0.371063043868399	0.880849616834316	0.633164141065552	0.728106113194958	0.832466082363648	0.396973870619022	0.777473692508855	0.677737359996476
Z005E0044	-0.0633686814127419	0.251471259487949	0.270133835693266	0.0201128440923676	0.248237755627673	0.242291175942437	0.0459667041195966	-0.0318593336885747	0.0536302184799516	0.108176851106772
Z005E0045	1.14514109681601	0.626906763965212	0.870297245773505	0.452627800631385	0.414509663957486	0.781378342519306	0.841986684793343	0.293882960746514	0.876335724655399	0.870432677911243
Z005E0046	0.596603466777023	0.472291651179798	0.43092789788485	0.576010189953809	0.304955119913521	0.520141868786996	0.651259450459439	0.535237555254928	0.376396334062741	0.451064260325795
Z005E0047	0.0571812601862597	-0.106333264331556	-0.251608685861034	-0.22686122290215	0.0325643691048608	-0.125716198935495	-0.214818275447267	0.194010126826702	0.0318475758250247	-0.0137090857376763
Z005E0048	0.884231060455197	0.441256629393528	0.506373827782482	0.468537899953066	0.453131005490603	0.420044832316734	0.529729523498568	0.993424877336238	0.436831474185616	0.427468981048206
Z005E0049	-0.0479049647695303	-0.612228942240836	-0.452588900434072	-0.256206161294916	-0.281120825151153	-0.396560387197488	-0.302750839733549	-0.59839196087627	-0.533841330134942	-0.401957234149184
Z005E0050	-0.167819776221215	-0.245983639917684	0.064878924590859	-0.554675532703072	-0.0582398864877484	-0.176577314636871	-0.294223771364868	-0.246805914704823	-0.21987302742065	-0.326424221522508
Z005E0051	-0.743969046561047	-1.21513221355313	-0.811637792848382	-1.36654581306148	-1.63580974893328	-1.23898338254457	-0.944914332826455	-1.30673240397888	-1.05019356010206	-1.14307100776075
Z005E0052	0.597207730936845	0.565180745603711	0.28470225265273	0.648338137401803	0.196646052702815	0.504255300062917	0.634650412641359	0.215224430250348	0.478903063410604	0.489364837738454
Z005E0053	0.264743443093624	0.440937201117346	0.50966110486963	0.592472414005721	0.685408118499548	0.438511122626317	0.428121272945982	0.318432905832916	0.466776597578891	0.521799914862445
Z005E0054	0.370565424748256	0.640255219823367	0.808059262959984	0.51727724234202	0.835798525947754	0.653657559342996	0.460781791929955	1.29243743794967	0.648847688779867	0.666461580548658
