sample	t1	m761	m762	m763	m764	m765	m766	m767	m768	m769	m770	m771	m772	m773	m774	m775	m776	m777	m778	m779	m780	m781	m782	m783	m784	m785	m786	m787	m788	m789	m790	m791	m792	m793	m794	m795	m796	m797	m798	m799	m800	m801	m802	m803	m804	m805	m806	m807	m808	m809	m810	m811	m812	m813	m814	m815	m816	m817	m818	m819	m820	m821	m822	m823	m824	m825	m826	m827	m828	m829	m830	m831	m832	m833	m834	m835	m836	m837	m838	t2
MO043	1.848374498380756	1.8599999999999999	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.5384615384615383	0.0	0.0	0.0	0.0	0.0	0.0	0.51851851851852	1.4074074074073997	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO044	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.1250000000000011	0.1250000000000011	0.7499999999999978	1.0	1.5	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	0.3333333333333319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO045	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	1.6666666666666652	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.499999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126756	0.32183908045977133	0.3678160919540232	0.4022988505747125	1.885057471264368	1.8965517241379304	1.9310344827586214	2.0	1.9750643816748092
MO046	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6319999999999992	1.92	1.9519999999999993	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.249999999999997	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	1.2307692307692308	2.0	0.3333333333333319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.9885057471264365	1.8390804597701145	1.8160919540229883	1.7988505747126438	1.0574712643678161	1.0517241379310347	1.0344827586206893	1.0	1.0
MO047	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.5384615384615383	0.0	0.0	0.0	0.0	0.0	0.0	0.51851851851852	1.4074074074073997	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO048	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6319999999999992	1.92	1.9519999999999993	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.46153846153846156	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9770114942528731	1.6781609195402287	1.6321839080459768	1.5977011494252875	0.11494252873563204	0.10344827586206962	0.06896551724137856	0.0	0.02493561832519085
MO051	0.15162550161924396	0.14	0.0	2.0	2.0	2.0	2.0	0.3333333333333348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.1250000000000011	0.1250000000000011	0.7499999999999978	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.1967213114754105	1.0	1.0	1.0	1.0	0.8000000000000019	0.33333333333333337	0.0	0.0	1.0	1.0500000000000043	2.0	1.249999999999997	1.0	1.0	0.8936170212765958	0.021276595744682658	0.0	1.0	0.0	0.0	0.3061224489795919	1.3265306122448983	1.887755102040817	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9770114942528731	1.6781609195402287	1.6321839080459768	1.5977011494252875	0.11494252873563204	0.10344827586206962	0.06896551724137856	0.0	0.02493561832519085
MO052	1.5523744983807561	1.564	1.704	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.606557377049179	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.9499999999999957	0.0	0.750000000000003	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.7692307692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.25925925925926	0.7037037037036998	1.0	1.0	0.9885057471264366	0.8390804597701144	0.8160919540229884	0.7988505747126438	0.05747126436781602	0.05172413793103481	0.03448275862068928	0.0	0.02493561832519085
MO054	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	1.6666666666666652	2.0	2.0	2.0	0.26086956521739446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.1250000000000011	0.1250000000000011	0.7499999999999978	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8936170212765958	0.021276595744682658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO055	0.15162550161924396	0.14	0.0	2.0	1.5027624309392265	1.270718232044199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.500000000000006	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5384615384615383	0.0	0.0	0.0	0.0	0.0	0.0	0.51851851851852	1.4074074074073997	2.0	0.0	0.011494252873563378	0.16091954022988567	0.1839080459770116	0.20114942528735624	0.942528735632184	0.9482758620689652	0.9655172413793107	1.0	1.0
MO056	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	1.6666666666666652	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	1.500000000000006	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO057	0.15162550161924396	0.14	0.0	0.0	0.49723756906077354	0.7292817679558009	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.606557377049179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126756	0.32183908045977133	0.3678160919540232	0.4022988505747125	1.885057471264368	1.8965517241379304	1.9310344827586214	2.0	1.9750643816748092
MO058	1.848374498380756	1.8599999999999999	2.0	2.0	1.5027624309392265	1.270718232044199	0.0	1.6666666666666652	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.606557377049179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO059	1.848374498380756	1.8599999999999999	2.0	0.0	0.49723756906077354	0.7292817679558009	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.606557377049179	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.7872340425531916	0.042553191489365316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO060	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.1250000000000011	0.1250000000000011	0.7499999999999978	1.0	0.5	0.0	1.6319999999999992	1.92	1.9519999999999993	2.0	2.0	1.606557377049179	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.5384615384615383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MO061	1.848374498380756	1.8599999999999999	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10638297872340419	0.9787234042553173	1.0	0.0	0.0	0.0	0.46153846153846156	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO062	0.15162550161924396	0.14	0.0	2.0	1.5027624309392265	1.270718232044199	0.0	0.0	0.0	0.0	0.0	1.7391304347826055	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.606557377049179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.9770114942528731	1.6781609195402287	1.6321839080459768	1.5977011494252875	0.11494252873563204	0.10344827586206962	0.06896551724137856	0.0	0.02493561832519085
MO063	1.848374498380756	1.8599999999999999	2.0	0.0	0.0	0.0	0.0	1.6666666666666652	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.750000000000003	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.46153846153846156	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO066	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.393442622950821	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8999999999999915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.46153846153846156	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO067	0.15162550161924396	0.14	0.0	0.0	0.49723756906077354	0.7292817679558009	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.606557377049179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.666666666666668	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO068	0.15162550161924396	0.14	0.0	0.0	0.24861878453038677	0.36464088397790045	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8032786885245895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23076923076923078	1.0	1.833333333333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9885057471264365	1.8390804597701145	1.8160919540229883	1.7988505747126438	1.0574712643678161	1.0517241379310347	1.0344827586206893	1.0	1.0
MO071	1.848374498380756	1.8599999999999999	2.0	0.0	0.49723756906077354	0.7292817679558009	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126756	0.32183908045977133	0.3678160919540232	0.4022988505747125	1.885057471264368	1.8965517241379304	1.9310344827586214	2.0	1.9750643816748092
MO074	0.44762550161924397	0.43600000000000005	0.29600000000000004	0.0	0.24861878453038677	0.36464088397790045	1.0	0.1666666666666674	0.0	0.0	1.0	0.16666666666666863	0.041666666666667185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.3999999999999915	0.5999999999999943	0.5999999999999943	1.5999999999999943	2.0	1.5	1.0	0.18400000000000039	0.040000000000000036	0.024000000000000354	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10638297872340419	0.9787234042553173	1.0	0.0	0.0	1.0	0.7692307692307692	0.0	0.0	0.0	0.888888888888896	1.111111111111104	2.0	1.74074074074074	1.2962962962963003	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO075	0.15162550161924396	0.14	0.0	2.0	1.5027624309392265	1.270718232044199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126756	0.32183908045977133	0.3678160919540232	0.4022988505747125	1.885057471264368	1.8965517241379304	1.9310344827586214	2.0	1.9750643816748092
MO076	0.15162550161924396	0.14	0.0	2.0	2.0	2.0	2.0	0.3333333333333348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.666666666666668	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO077	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6319999999999992	1.92	1.9519999999999993	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.750000000000003	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.666666666666668	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO079	0.15162550161924396	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.5384615384615383	0.0	0.0	0.0	0.888888888888896	1.111111111111104	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO080	1.848374498380756	1.8599999999999999	2.0	2.0	1.5027624309392265	1.270718232044199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO081	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.7692307692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.51851851851852	1.4074074074073997	2.0	0.0	0.011494252873563378	0.16091954022988567	0.1839080459770116	0.20114942528735624	0.942528735632184	0.9482758620689652	0.9655172413793107	1.0	1.0
MO082	1.848374498380756	1.8599999999999999	2.0	0.0	0.49723756906077354	0.7292817679558009	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.606557377049179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.666666666666668	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9770114942528731	1.6781609195402287	1.6321839080459768	1.5977011494252875	0.11494252873563204	0.10344827586206962	0.06896551724137856	0.0	0.02493561832519085
MO083	0.15162550161924396	0.14	0.0	0.0	0.49723756906077354	0.7292817679558009	2.0	2.0	2.0	2.0	1.0	1.8695652173913029	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9499999999999957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9770114942528731	1.6781609195402287	1.6321839080459768	1.5977011494252875	0.11494252873563204	0.10344827586206962	0.06896551724137856	0.0	0.02493561832519085
MO085	1.848374498380756	1.8599999999999999	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9499999999999957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46153846153846156	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9770114942528731	1.6781609195402287	1.6321839080459768	1.5977011494252875	0.11494252873563204	0.10344827586206962	0.06896551724137856	0.0	0.02493561832519085
MO086	0.15162550161924396	0.14	0.0	0.0	0.49723756906077354	0.7292817679558009	2.0	2.0	2.0	2.0	1.0	1.8695652173913029	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.8159999999999996	1.96	1.9759999999999995	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0500000000000043	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.7692307692307692	0.0	0.0	0.0	0.444444444444448	0.555555555555552	1.0	0.74074074074074	0.29629629629630017	0.0	2.0	1.9770114942528731	1.6781609195402287	1.6321839080459768	1.5977011494252875	0.11494252873563204	0.10344827586206962	0.06896551724137856	0.0	0.02493561832519085
MO087	1.0	1.0	1.0	2.0	1.5027624309392265	1.270718232044199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.36800000000000077	0.08000000000000007	0.04800000000000071	0.0	0.0	0.393442622950821	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.499999999999994	0.0	1.0	0.8936170212765958	0.021276595744682658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493561832519085
MO088	1.848374498380756	1.8599999999999999	2.0	0.0	0.0	0.0	0.0	1.6666666666666652	2.0	2.0	0.0	1.7391304347826055	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.7499999999999978	1.7499999999999978	0.5000000000000044	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.666666666666668	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
MO090	0.15162550161924396	0.14	0.0	2.0	1.5027624309392265	1.270718232044199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.393442622950821	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.46153846153846156	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9750643816748092
